stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,stop_code,stop_street,stop_city,stop_region,stop_postcode,stop_country,location_type,parent_station,stop_timezone,wheelchair_boarding,direction,position,the_geom
8944,18 Staveley Ave,,-36.92067,174.74722,,,8944,,,,,,0,11463,,,,,0101000020E610000059DDEA39E9D765404434BA83D87542C0
8947,67 Staveley Ave,,-36.92475,174.74745,,,8947,,,,,,0,11465,,,,,0101000020E6100000A52C431CEBD76540EE7C3F355E7642C0
8946,2 Arundel St,,-36.91936,174.74794,,,8946,,,,,,0,11461,,,,,0101000020E6100000D9EBDD1FEFD7654012A0A696AD7542C0
8949,45 Staveley Ave,,-36.92289,174.74735,,,8949,,,,,,0,11768,,,,,0101000020E61000004D158C4AEAD7654019E76F42217642C0
8948,4 Oakdale Rd,,-36.91793,174.74901,,,8948,,,,,,0,11460,,,,,0101000020E610000010CCD1E3F7D765403602F1BA7E7542C0
41231,Birkdale Rd and Alpin,,-36.79556,174.70086,,,41231,,,,,,1,,,,,,0101000020E61000006362F3716DD66540BD00FBE8D46542C0
41230,Birkdale Rd and Levesque,,-36.79287,174.70086,,,41230,,,,,,1,,,,,,0101000020E61000006362F3716DD6654061FD9FC37C6542C0
41233,Birkdale Rd and Stott,,-36.80183,174.70332,,,41233,,,,,,1,,,,,,0101000020E6100000EDD3F19881D66540D1798D5DA26642C0
41232,Birkdale Rd and Utting,,-36.79791,174.701,,,41232,,,,,,1,,,,,,0101000020E6100000DF4F8D976ED66540609335EA216642C0
41235,34 Eskdale Rd,,-36.79415,174.70425,,,41235,,,,,,1,,,,,,0101000020E6100000A8C64B3789D66540280F0BB5A66542C0
41234,Birkdale Rd and Gatman,,-36.8039,174.70406,,,41234,,,,,,1,,,,,,0101000020E61000007F4DD6A887D6654090A0F831E66642C0
41237,Lauderdale Rd and McPhal,,-36.79037,174.70374,,,41237,,,,,,1,,,,,,0101000020E6100000639CBF0985D66540A9DE1AD82A6542C0
41236,Lauderdale Rd and Eskdale,,-36.79297,174.70707,,,41236,,,,,,1,,,,,,0101000020E610000072BF4351A0D66540C45A7C0A806542C0
41239,78 Eskdale Rd,,-36.7943,174.70992,,,41239,,,,,,1,,,,,,0101000020E6100000D8D825AAB7D665403D9B559FAB6542C0
41238,Beach Haven Rd and Lauderdale,,-36.78753,174.70075,,,41238,,,,,,1,,,,,,0101000020E61000008195438B6CD66540374F75C8CD6442C0
4700,28 Shakespear Rd,,-36.60634,174.80364,,,4700,,,,,,0,41795,,,,,0101000020E61000003DB83B6BB7D96540DA20938C9C4D42C0
5407,271 Swanson Rd,,-36.86135,174.61262,,,5407,,,,,,0,21102,,,,,0101000020E6100000041C42959AD365406E3480B7406E42C0
5406,526 Swanson Rd,,-36.86429,174.597,,,5406,,,,,,0,21079,,,,,0101000020E6100000C976BE9F1AD365404221020EA16E42C0
5405,379 Swanson Rd,,-36.86362,174.60439,,,5405,,,,,,0,21084,,,,,0101000020E6100000F180B22957D36540F415A4198B6E42C0
2739,33 Greenhaven Ave,,-37.07354,174.95255,,,2739,,,,,,0,51690,,,,,0101000020E6100000C139234A7BDE654053793BC2698942C0
5482,714 West Coast Rd,,-36.92411,174.59957,,,5482,,,,,,0,21252,,,,,0101000020E610000035B56CAD2FD365400AF4893C497642C0
5404,572 Swanson Rd,,-36.86361,174.59315,,,5404,,,,,,0,21078,,,,,0101000020E6100000EB73B515FBD26540D13FC1C58A6E42C0
5403,525 Swanson Rd,,-36.86418,174.59658,,,5403,,,,,,0,21079,,,,,0101000020E610000053AEF02E17D36540BBED42739D6E42C0
3394,196 Wairau Rd,,-36.76981,174.73514,,,3394,,,,,,0,49589,,,,,0101000020E6100000683F524486D765401F115322896242C0
1623,Opp 362 Forest Hill Rd,,-36.93035,174.58129,,,1623,,,,,,0,21801,,,,,0101000020E6100000BD6F7CED99D26540B3EA73B5157742C0
1622,62 Beach Rd,,-36.83552,174.65644,,,1622,,,,,,0,21921,,,,,0101000020E61000002979758E01D56540B493C151F26A42C0
3205,203 Forrest Hill Rd,,-36.76489,174.74826,,,3205,,,,,,0,41353,,,,,0101000020E6100000F59CF4BEF1D76540CB845FEAE76142C0
1620,Tirimoana Rd by Arohanui Special School,,-36.88132,174.6529,,,1620,,,,,,0,21783,,,,,0101000020E6100000DE718A8EE4D46540C6A70018CF7042C0
1627,Edsel St by Henderson Primary School,,-36.88079,174.63516,,,1627,,,,,,0,21224,,,,,0101000020E61000004777103B53D4654069520ABABD7042C0
1626,Township Rd Waitakere,,-36.8492,174.54432,,,1626,,,,,,0,10140,,,,,0101000020E6100000E1D1C6116BD16540B1E1E995B26C42C0
1625,307 Forest Hill Rd,,-36.92486,174.58274,,,1625,,,,,,0,21243,,,,,0101000020E610000046425BCEA5D2654075B0FECF617642C0
3200,36 Constellation Dr,,-36.74899,174.73091,,,3200,,,,,,0,41631,,,,,0101000020E6100000384A5E9D63D76540F98381E7DE5F42C0
1629,89 Summerland Dr,,-36.8737,174.61108,,,1629,,,,,,0,21122,,,,,0101000020E6100000ABE7A4F78DD36540F241CF66D56F42C0
5189,125 Astley Ave,,-36.92273,174.68205,,,5189,,,,,,0,21453,,,,,0101000020E61000009487855AD3D56540E08442041C7642C0
3209,127 Forrest Hill Rd,,-36.7705,174.74957,,,3209,,,,,,0,41350,,,,,0101000020E61000000282397AFCD76540B4C876BE9F6242C0
3208,Opp Murrays Bay Intermediate,,-36.73526,174.74566,,,3208,,,,,,0,41524,,,,,0101000020E6100000EE3D5C72DCD765404A07EBFF1C5E42C0
41589,Oaktree Ave and Redwing,,-36.72152,174.73277,,,41589,,,,,,1,,,,,,0101000020E6100000AD2F12DA72D7654078B471C45A5C42C0
41588,74 to 77 Oaktree Ave,,-36.72253,174.7312,,,41588,,,,,,1,,,,,,0101000020E6100000BADA8AFD65D765407F30F0DC7B5C42C0
41587,Oaktree Ave and Weetman,,-36.72404,174.72964,,,41587,,,,,,1,,,,,,0101000020E61000004F3BFC3559D76540787FBC57AD5C42C0
5058,170 Solar Rd,,-36.91521,174.62985,,,5058,,,,,,0,21332,,,,,0101000020E610000057EC2FBB27D46540707CED99257542C0
41585,Rangitoto College Bus Bay,,-36.73777,174.73645,,,41585,,,,,,1,,,,,,0101000020E6100000742497FF90D7654026FC523F6F5E42C0
41584,East Coast Rd and Sunrise,,-36.73691,174.73768,,,41584,,,,,,1,,,,,,0101000020E61000003A5D16139BD76540350C1F11535E42C0
41583,East Coast Rd and Rosedale,,-36.73501,174.73485,,,41583,,,,,,1,,,,,,0101000020E6100000E6AE25E483D76540D21DC4CE145E42C0
41582,Browns Bay Rd and Gannet,,-36.73055,174.73683,,,41582,,,,,,1,,,,,,0101000020E6100000C616821C94D76540E10B93A9825D42C0
41581,East Coast Rd and John Downs,,-36.71775,174.72473,,,41581,,,,,,1,,,,,,0101000020E6100000C30DF8FC30D765401D5A643BDF5B42C0
5059,3 Kashmir Rd,,-36.92144,174.64479,,,5059,,,,,,0,21341,,,,,0101000020E61000003659A31EA2D46540F59CF4BEF17542C0
2860,McRobbie Rd opp Linwood Rd,,-37.12639,174.80084,,,2860,,,,,,0,51533,,,,,0101000020E6100000842A357BA0D965404E452A8C2D9042C0
2862,Kingseat Rd and Irwin Rd,,-37.15698,174.80149,,,2862,,,,,,0,51532,,,,,0101000020E610000046425BCEA5D965402310AFEB179442C0
2863,Opp 1088 Paerata Rd,,-37.17019,174.89796,,,2863,,,,,,0,51502,,,,,0101000020E6100000B8239C16BCDC6540990D32C9C89542C0
2865,Paerata Rd near Heights Rd,,-37.17571,174.89921,,,2865,,,,,,0,51503,,,,,0101000020E61000008FC70C54C6DC654043CA4FAA7D9642C0
2866,4 Victoria Ave Waiuku,,-37.25148,174.73261,,,2866,,,,,,0,51801,,,,,0101000020E61000001FD7868A71D765408ECC237F30A042C0
2867,Opp 1028 Paerata Rd,,-37.16541,174.89431,,,2867,,,,,,0,51501,,,,,0101000020E61000008B4F01309EDC65403737A6272C9542C0
3539,31 Walter St,,-36.8013,174.77085,,,3539,,,,,,0,41077,,,,,0101000020E6100000E4839ECDAAD86540742497FF906642C0
5409,215 Swanson Rd,,-36.8648,174.61524,,,5409,,,,,,0,21073,,,,,0101000020E61000001DE6CB0BB0D3654058CA32C4B16E42C0
3538,84 Bayswater Ave,,-36.8139,174.77803,,,3538,,,,,,0,41047,,,,,0101000020E6100000D2A92B9FE5D86540711B0DE02D6842C0
5408,297 West Coast Rd,,-36.90848,174.6464,,,5408,,,,,,0,21929,,,,,0101000020E61000004D840D4FAFD46540F8889812497442C0
4848,Opp 737 Dairy Flat Hwy,,-36.69577,174.66994,,,4848,,,,,,0,41657,,,,,0101000020E610000008C9022670D56540DBC4C9FD0E5942C0
1199,27 Te Toki Rd,,-36.78707,175.0441,,,1199,,,,,,0,61022,,,,,0101000020E61000001D38674469E16540D4D4B2B5BE6442C0
1198,8 Nelson Ave,,-36.79361,175.02942,,,1198,,,,,,0,61087,,,,,0101000020E6100000253B3602F1E06540A8E33103956542C0
3348,Inga Rd,,-36.76542,174.76491,,,3348,,,,,,0,41375,,,,,0101000020E6100000444C89247AD8654027DA5548F96142C0
3349,Opp 38 Taharoto Rd,,-36.78799,174.75954,,,3349,,,,,,0,41117,,,,,0101000020E61000001F80D4264ED865409BC937DBDC6442C0
1191,17 Belgium St,,-36.79584,175.04587,,,1191,,,,,,0,61046,,,,,0101000020E6100000C3BB5CC477E16540A06CCA15DE6542C0
1190,4 Hauraki Rd,,-36.78416,175.03021,,,1190,,,,,,0,61012,,,,,0101000020E61000006440F67AF7E065406A6AD95A5F6442C0
1193,Opp 56 Wharf Rd,,-36.79607,175.04316,,,1193,,,,,,0,61049,,,,,0101000020E6100000DA8F149161E16540D2A92B9FE56542C0
1192,36 Hauraki Rd,,-36.78301,175.03379,,,1192,,,,,,0,61013,,,,,0101000020E6100000D21DC4CE14E165407138F3AB396442C0
1195,Wharf Rd near Muritai Rd,,-36.79377,175.04577,,,1195,,,,,,0,61050,,,,,0101000020E61000006AA4A5F276E16540E1455F419A6542C0
1194,18 Karaka Rd,,-36.78482,175.03312,,,1194,,,,,,0,61014,,,,,0101000020E6100000FE9AAC510FE16540959F54FB746442C0
1197,Wharf Rd near Bay Rd,,-36.79172,175.04762,,,1197,,,,,,0,61023,,,,,0101000020E610000056D4601A86E1654068CBB914576542C0
1196,Palm Rd near Miro Rd,,-36.78128,175.04204,,,1196,,,,,,0,61018,,,,,0101000020E6100000F623456458E165406B82A8FB006442C0
4259,Civic Cres,,-36.72724,174.7075,,,4259,,,,,,0,41504,,,,,0101000020E6100000713D0AD7A3D66540E92B4833165D42C0
4258,48 Arrenway Dr,,-36.74276,174.72698,,,4258,,,,,,0,41627,,,,,0101000020E6100000139B8F6B43D7654073637AC2125F42C0
31698,Golfland Dr and The Green,,-36.91991,174.90884,,,31698,,,,,,1,,,,,,0101000020E61000007EA99F3715DD6540B6A1629CBF7542C0
31699,Botany Rd and Golfland,,-36.92197,174.91281,,,31699,,,,,,1,,,,,,0101000020E6100000C72E51BD35DD654052F2EA1C037642C0
31128,Line Rd and Taniwha,,-36.87752,174.85695,,,31128,,,,,,1,,,,,,0101000020E6100000D50968226CDB6540FFCA4A93527042C0
31129,Elstree Ave and Overlea,,-36.87119,174.86555,,,31129,,,,,,1,,,,,,0101000020E6100000B1E1E995B2DB6540164D6727836F42C0
31126,Taniwha St and Farringdon,,-36.87858,174.86182,,,31126,,,,,,1,,,,,,0101000020E61000003D61890794DB6540B875374F757042C0
31127,Taniwha St and Heatherbank,,-36.87842,174.85976,,,31127,,,,,,1,,,,,,0101000020E6100000164D672783DB65407F130A11707042C0
31696,Botany Rd,,-36.92692,174.91307,,,31696,,,,,,1,,,,,,0101000020E6100000AE9E93DE37DD654011018750A57642C0
31125,Taniwha St and Elstree,,-36.87861,174.86636,,,31125,,,,,,1,,,,,,0101000020E610000000529B38B9DB654023F8DF4A767042C0
31122,Taniwha St and Mansfield,,-36.87416,174.87391,,,31122,,,,,,1,,,,,,0101000020E6100000B7B41A12F7DB654056BC9179E46F42C0
31123,Taniwha St and Kiano,,-36.87592,174.87265,,,31123,,,,,,1,,,,,,0101000020E6100000575BB1BFECDB6540C7F484251E7042C0
31692,Chapel Rd and Whitford,,-36.92007,174.92652,,,31692,,,,,,1,,,,,,0101000020E6100000E162450DA6DD6540EF0390DAC47542C0
31121,Taniwha St and Silverton,,-36.87158,174.87509,,,31121,,,,,,1,,,,,,0101000020E6100000D061BEBC00DC654081ECF5EE8F6F42C0
5533,69 Sabulite Rd,,-36.89864,174.6584,,,5533,,,,,,0,21294,,,,,0101000020E6100000F775E09C11D565405070B1A2067342C0
5532,98 Barrys Rd,,-36.88914,174.65374,,,5532,,,,,,0,21281,,,,,0101000020E6100000C9022670EBD4654060C8EA56CF7142C0
5531,51 Butterworth Dr,,-36.89841,174.6564,,,5531,,,,,,0,21293,,,,,0101000020E610000005A3923A01D565401E335019FF7242C0
5530,58 Glendene Ave,,-36.88715,174.65084,,,5530,,,,,,0,21280,,,,,0101000020E6100000B75D68AED3D46540BD5296218E7142C0
5536,16 Barrys Rd,,-36.88429,174.65673,,,5536,,,,,,0,21283,,,,,0101000020E6100000AB09A2EE03D5654005172B6A307142C0
5534,52 Barrys Rd,,-36.88646,174.65503,,,5534,,,,,,0,21282,,,,,0101000020E6100000C47C7901F6D46540289B7285777142C0
5538,170 Hepburn Rd,,-36.88637,174.65947,,,5538,,,,,,0,21855,,,,,0101000020E61000002E56D4601AD56540E8137992747142C0
31348,Strong St and St Johns,,-36.87563,174.84353,,,31348,,,,,,1,,,,,,0101000020E61000003C66A032FEDA6540C0B2D2A4147042C0
31349,St Johns,,-36.87704,174.84208,,,31349,,,,,,1,,,,,,0101000020E6100000B493C151F2DA654055A4C2D8427042C0
31342,Merton Rd and Felton Matthew,,-36.88019,174.8504,,,31342,,,,,,1,,,,,,0101000020E610000097900F7A36DB65401422E010AA7042C0
31343,Howard Hunter Ave and Morin,,-36.87963,174.8486,,,31343,,,,,,1,,,,,,0101000020E610000057EC2FBB27DB65404D4A41B7977042C0
31340,Apirana Ave Outside Mcdonalds,,-36.87979,174.85491,,,31340,,,,,,1,,,,,,0101000020E6100000BF60376C5BDB654086AC6EF59C7042C0
31346,Howard Hunter Ave and Felton Matthews,,-36.8743,174.84955,,,31346,,,,,,1,,,,,,0101000020E6100000234A7B832FDB65404772F90FE96F42C0
31347,Strong St and Howard Hunter,,-36.87552,174.84581,,,31347,,,,,,1,,,,,,0101000020E6100000271422E010DB6540397F130A117042C0
31344,Tamaki Campus,,-36.88246,174.85025,,,31344,,,,,,1,,,,,,0101000020E610000091ED7C3F35DB65409B030473F47042C0
31345,Howard Hunter Ave and Strong,,-36.87677,174.84825,,,31345,,,,,,1,,,,,,0101000020E6100000A01A2FDD24DB6540950ED6FF397042C0
51472,Richard Pearse Dr/Kingsford Smith Pl,,-36.97998,174.78236,,,51472,,,,,,1,,,,,,0101000020E61000005BB6D61709D96540F65D11FC6F7D42C0
51473,International Airport,,-37.00477,174.78361,,,51473,,,,,,1,,,,,,0101000020E6100000325A475513D965403F00A94D9C8042C0
51471,Richard Pearse Dr/Amelia Earhart Ave,,-36.97765,174.78365,,,51471,,,,,,1,,,,,,0101000020E610000055302AA913D965409A779CA2237D42C0
51476,Bader Dr/Ashgrove Rd,,-36.9685,174.80539,,,51476,,,,,,1,,,,,,0101000020E6100000D0D03FC1C5D965408716D9CEF77B42C0
51477,Mangere Town Centre,,-36.96897,174.79967,,,51477,,,,,,1,,,,,,0101000020E6100000F4328AE596D965400E677E35077C42C0
51474,Auckland Domestic Airport,,-37.00638,174.79064,,,51474,,,,,,1,,,,,,0101000020E61000001ADD41EC4CD965409BAC510FD18042C0
51475,Laurence Stevens Dr/Geoffrey Roberts Rd,,-37.00236,174.7942,,,51475,,,,,,1,,,,,,0101000020E6100000764F1E166AD96540C7681D554D8042C0
51478,Orly Ave/Cape Rd,,-36.97025,174.79576,,,51478,,,,,,1,,,,,,0101000020E6100000E1EEACDD76D96540D578E926317C42C0
51479,Thomas Rd/Jordan Rd,,-36.97259,174.79458,,,51479,,,,,,1,,,,,,0101000020E6100000C84109336DD96540543541D47D7C42C0
6572,36 Coronation Rd,,-36.94197,174.7871,,,6572,,,,,,0,51445,,,,,0101000020E6100000D0D556EC2FD9654014E81379927842C0
6573,141 Mangere Rd,,-36.95459,174.836,,,6573,,,,,,0,51363,,,,,0101000020E6100000986E1283C0DA6540598B4F01307A42C0
6570,Mangere Rd outside Otahuhu College,,-36.95184,174.84003,,,6570,,,,,,0,51362,,,,,0101000020E610000016359886E1DA65402783A3E4D57942C0
6571,79 Mangere Rd,,-36.95175,174.84017,,,6571,,,,,,0,51362,,,,,0101000020E6100000922232ACE2DA6540E7FBA9F1D27942C0
6576,24 Wickman Way,,-36.96247,174.81499,,,6576,,,,,,0,51399,,,,,0101000020E61000002592E86514DA6540C9B08A37327B42C0
6577,Opp 8 Wickman Way,,-36.96389,174.8143,,,6577,,,,,,0,51391,,,,,0101000020E610000040A4DFBE0EDA654081785DBF607B42C0
6574,4 Wickman Way,,-36.96414,174.81407,,,6574,,,,,,0,51391,,,,,0101000020E6100000F35487DC0CDA6540FA6184F0687B42C0
6575,269 Massey Rd,,-36.9602,174.83186,,,6575,,,,,,0,51596,,,,,0101000020E610000038DBDC989EDA654042CF66D5E77A42C0
6578,48 Wickman Way,,-36.9613,174.8169,,,6578,,,,,,0,51400,,,,,0101000020E61000004703780B24DA654089D2DEE00B7B42C0
6579,31 Wickman Way,,-36.96137,174.81695,,,6579,,,,,,0,51400,,,,,0101000020E6100000F38E537424DA654082AD122C0E7B42C0
7697,43 Ranfurly Rd,,-36.88521,174.77672,,,7697,,,,,,0,11761,,,,,0101000020E6100000C6C4E6E3DAD86540CC0BB08F4E7142C0
7691,6 Court Cres,,-36.89507,174.8565,,,7691,,,,,,0,31533,,,,,0101000020E6100000C520B07268DB6540BBD05CA7917242C0
7693,40 Court Cres,,-36.89337,174.85924,,,7693,,,,,,0,31534,,,,,0101000020E6100000486DE2E47EDB65401F9DBAF2597242C0
7698,232 Penrose Rd,,-36.90711,174.83561,,,7698,,,,,,0,31490,,,,,0101000020E6100000BDC62E51BDDA6540F2EF332E1C7442C0
7699,121 Trafalgar St,,-36.91632,174.78049,,,7699,,,,,,0,11581,,,,,0101000020E61000005C1B2AC6F9D86540DA5548F9497542C0
3834,Opp 19 Target Rd,,-36.76176,174.72475,,,3834,,,,,,0,41418,,,,,0101000020E6100000D578E92631D7654053B3075A816142C0
3835,65 Moore St,,-36.79945,174.73034,,,3835,,,,,,0,41266,,,,,0101000020E6100000BEDEFDF15ED76540C364AA60546642C0
3836,28 Target Rd,,-36.76223,174.72653,,,3836,,,,,,0,41417,,,,,0101000020E610000003B2D7BB3FD76540DA03ADC0906142C0
3837,49 Eban Ave,,-36.79648,174.73693,,,3837,,,,,,0,41264,,,,,0101000020E61000001F2E39EE94D7654084F57F0EF36542C0
3830,114 Sunset Rd,,-36.75751,174.72374,,,3830,,,,,,0,41407,,,,,0101000020E6100000D3D9C9E028D765404D327216F66042C0
3831,73 Monarch Ave,,-36.79731,174.72912,,,3831,,,,,,0,41265,,,,,0101000020E6100000815B77F354D765400B630B410E6642C0
3833,3 Betsland Cr,,-36.79864,174.7276,,,3833,,,,,,0,41267,,,,,0101000020E61000003A92CB7F48D7654083A3E4D5396642C0
3838,54 Target Rd,,-36.76242,174.72899,,,3838,,,,,,0,41416,,,,,0101000020E61000008E23D6E253D765407DE882FA966142C0
3839,1 Eban Ave,,-36.79689,174.7411,,,3839,,,,,,0,41156,,,,,0101000020E610000019E25817B7D765403541D47D006642C0
3207,155 Forrest Hill Rd,,-36.76852,174.74865,,,3207,,,,,,0,41351,,,,,0101000020E6100000D044D8F0F4D76540352905DD5E6242C0
31859,Upland Rd and Tonks,,-36.86723,174.80769,,,31859,,,,,,1,,,,,,0101000020E6100000CDE9B298D8D96540170E8464016F42C0
7522,428 Ellerslie Panmure Hwy,,-36.89626,174.84012,,,7522,,,,,,0,31460,,,,,0101000020E6100000E6965643E2DA6540425BCEA5B87242C0
7523,Opp 478 Ellerslie Panmure Hwy,,-36.89751,174.84471,,,7523,,,,,,0,31892,,,,,0101000020E6100000551344DD07DB65409EEA909BE17242C0
7520,396 Ellerslie Panmure Hwy,,-36.89625,174.83585,,,7520,,,,,,0,31459,,,,,0101000020E610000092CB7F48BFDA65401F85EB51B87242C0
7521,439 Ellerslie Panmure Hwy,,-36.89636,174.84009,,,7521,,,,,,0,31460,,,,,0101000020E61000004B766C04E2DA6540A6B8AAECBB7242C0
7526,518 Ellerslie Panmure Hwy,,-36.89782,174.84683,,,7526,,,,,,0,31462,,,,,0101000020E6100000B2683A3B19DB6540EDD808C4EB7242C0
7527,121 Queens Rd,,-36.90016,174.85539,,,7527,,,,,,0,31891,,,,,0101000020E61000006A6AD95A5FDB65406C956071387342C0
7524,464 Ellerslie Panmure Hwy,,-36.89703,174.84334,,,7524,,,,,,0,31461,,,,,0101000020E610000014ED2AA4FCDA6540F4C308E1D17242C0
7525,15 Queens Rd,,-36.89926,174.8522,,,7525,,,,,,0,31465,,,,,0101000020E6100000D734EF3845DB6540EC4CA1F31A7342C0
7528,42 Queens Rd,,-36.89933,174.85302,,,7528,,,,,,0,31465,,,,,0101000020E6100000AF5A99F04BDB6540E527D53E1D7342C0
7529,27 Kings Rd,,-36.90169,174.85987,,,7529,,,,,,0,31557,,,,,0101000020E6100000F819170E84DB6540AC90F2936A7342C0
51296,Massey Rd/George St,,-36.97158,174.81924,,,51296,,,,,,1,,,,,,0101000020E610000067F2CD3637DA65404EB9C2BB5C7C42C0
51294,Haddon St/Raglan St,,-36.97396,174.8267,,,51294,,,,,,1,,,,,,0101000020E61000004DF38E5374DA65405BCEA5B8AA7C42C0
51295,Henwood Rd/Massey Rd,,-36.97258,174.81922,,,51295,,,,,,1,,,,,,0101000020E61000005587DC0C37DA6540315F5E807D7C42C0
51292,Cheviot St/Raglan St,,-36.97433,174.82959,,,51292,,,,,,1,,,,,,0101000020E6100000D6E253008CDA65407FC16ED8B67C42C0
51293,Henwood Rd/Winthrop Way,,-36.97405,174.82098,,,51293,,,,,,1,,,,,,0101000020E61000007155D97745DA65409B559FABAD7C42C0
51290,Woburn St/Cramond Dr,,-36.9761,174.8313,,,51290,,,,,,1,,,,,,0101000020E6100000462575029ADA654014D044D8F07C42C0
51291,Henwood Rd/Haddon St,,-36.97624,174.8236,,,51291,,,,,,1,,,,,,0101000020E61000008A1F63EE5ADA65400586AC6EF57C42C0
51298,Buckland Rd/Raglan St,,-36.97125,174.82975,,,51298,,,,,,1,,,,,,0101000020E6100000643BDF4F8DDA6540B81E85EB517C42C0
51299,Buckland Rd/Graeme Ave,,-36.97263,174.83333,,,51299,,,,,,1,,,,,,0101000020E6100000D218ADA3AADA6540E38DCC237F7C42C0
6143,29 Butley Dr,,-36.8967,174.89057,,,6143,,,,,,0,31572,,,,,0101000020E61000008F19A88C7FDC65405F29CB10C77242C0
6142,Ti Rakau Dr near Burswood Dr,,-36.92741,174.9003,,,6142,,,,,,0,31880,,,,,0101000020E6100000D712F241CFDC6540DFFDF15EB57642C0
6141,245 Ti Rakau Dr,,-36.92571,174.89043,,,6141,,,,,,0,31921,,,,,0101000020E6100000132C0E677EDC654043CA4FAA7D7642C0
6140,208 Ti Rakau Dr,,-36.9234,174.88408,,,6140,,,,,,0,31853,,,,,0101000020E610000087E123624ADC65402E90A0F8317642C0
6147,17 Casuarina Rd,,-36.89314,174.90695,,,6147,,,,,,0,31615,,,,,0101000020E61000006EA301BC05DD6540EE5F5969527242C0
6146,Opp 23 Butley Dr,,-36.89662,174.89055,,,6146,,,,,,0,31572,,,,,0101000020E61000007DAEB6627FDC65404278B471C47242C0
6145,65 Butley Dr,,-36.89737,174.89423,,,6145,,,,,,0,31573,,,,,0101000020E610000044A33B889DDC6540AD342905DD7242C0
6144,26 Kilkenny Dr,,-36.92684,174.92244,,,6144,,,,,,0,31883,,,,,0101000020E6100000B610E4A084DD6540F44F70B1A27642C0
6149,47 Casuarina Rd,,-36.89404,174.90368,,,6149,,,,,,0,31617,,,,,0101000020E610000094C151F2EADC65406DA818E76F7242C0
6148,28 Butley Dr,,-36.8975,174.89534,,,6148,,,,,,0,31573,,,,,0101000020E61000009F5912A0A6DC65407B14AE47E17242C0
6927,72 Cavendish Dr,,-36.99006,174.87006,,,6927,,,,,,0,51243,,,,,0101000020E6100000D9B11188D7DB6540F4893C49BA7E42C0
6920,Manukau City Centre,,-36.99103,174.88226,,,6920,,,,,,0,51238,,,,,0101000020E610000035D252793BDC65406DAD2F12DA7E42C0
6923,5 Ronwood Ave,,-36.98986,174.87966,,,6923,,,,,,0,51240,,,,,0101000020E61000002E73BA2C26DC65402DCF83BBB37E42C0
51762,Harris Rd/Ti Rakau Dr,,-36.92911,174.89743,,,51762,,,,,,1,,,,,,0101000020E6100000618E1EBFB7DC65407B319413ED7642C0
5918,44 Seabrook Ave,,-36.91568,174.67636,,,5918,,,,,,0,21797,,,,,0101000020E6100000520ABABDA4D56540F7CC9200357542C0
21112,Triangle Rd/RNZ Radio Masts,,-36.85063,174.62948,,,21112,,,,,,1,,,,,,0101000020E61000008EAF3DB324D465408D7F9F71E16C42C0
21113,Lincoln Rd/Universal Drive - Lincoln North,,-36.8555,174.63012,,,21113,,,,,,1,,,,,,0101000020E6100000C7116BF129D465402FDD2406816D42C0
21111,Lincoln Rd/Daytona Reserve,,-36.8533,174.6302,,,21111,,,,,,1,,,,,,0101000020E61000000EBE30992AD46540A1D634EF386D42C0
21116,Lincoln Rd/Lincoln Centre,,-36.86611,174.62872,,,21116,,,,,,1,,,,,,0101000020E6100000EACA67791ED46540895E46B1DC6E42C0
21117,Lincoln Rd/Waitakere Hospital,,-36.87017,174.62815,,,21117,,,,,,1,,,,,,0101000020E6100000705F07CE19D46540ECFA05BB616F42C0
21114,Lincoln Rd/Te Pai Park,,-36.86276,174.62935,,,21114,,,,,,1,,,,,,0101000020E61000009A779CA223D46540032670EB6E6E42C0
21119,Sel Peacock Drive/Buscomb Ave,,-36.87353,174.62869,,,21119,,,,,,1,,,,,,0101000020E610000050AA7D3A1ED465409609BFD4CF6F42C0
2275,Edgewater College Bus Bay,,-36.92222,174.87441,,,2275,,,,,,0,31932,,,,,0101000020E61000007429AE2AFBDB6540CBDB114E0B7642C0
2274,Opp 37 Hyperion Dr,,-37.02761,174.91557,,,2274,,,,,,0,51687,,,,,0101000020E61000005CE674594CDD6540738577B9888342C0
2277,Greenmeadows Intermediate,,-37.02893,174.90703,,,2277,,,,,,0,51212,,,,,0101000020E6100000B54FC76306DD6540C8EF6DFAB38342C0
2276,2 Riverton Dr,,-37.0252,174.91162,,,2276,,,,,,0,51089,,,,,0101000020E610000025CCB4FD2BDD6540FAEDEBC0398342C0
2271,Milan Rd and Puhinui,,-36.99111,174.84888,,,2271,,,,,,0,51277,,,,,0101000020E610000050C763062ADB6540895E46B1DC7E42C0
2270,80 Hyperion Dr,,-37.02508,174.91961,,,2270,,,,,,0,51683,,,,,0101000020E61000006362F3716DDD654050E449D2358342C0
2273,59 Browns Rd,,-37.01162,174.88342,,,2273,,,,,,0,51607,,,,,0101000020E61000003C1405FA44DC654061FD9FC37C8142C0
2272,10 Hyperion Dr,,-37.0289,174.91368,,,2272,,,,,,0,51684,,,,,0101000020E61000004CE0D6DD3CDD65405D6DC5FEB28342C0
2279,Howick Intermediate School Grounds,,-36.8998,174.91831,,,2279,,,,,,0,31637,,,,,0101000020E6100000DF32A7CB62DD65406C787AA52C7342C0
