route_id,route_short_name,route_long_name,route_type,agency_id,route_desc,route_url,route_color,route_text_color,id
04452-20170807091914_v56.25,044,Westlake Girls To Silverdale,3,NZBNS,,,,,1725
02560-20170724124507_v56.18,025,Rangitoto College To Orewa,3,BAYES,,,,,1726
62506-20170807091914_v56.25,625,Britomart To Glen Innes Via Khyber Pass Rd And Remuera Rd (S,3,NZBML,,,,,1727
05651-20170724124507_v56.18,056,Wattle Downs To Rosehill Schools,3,RTH,,,,,1728
00857-20170724124507_v56.18,008,Bayview To Westlake Schools,3,BTL,,,,,1729
86304-20170724124507_v56.18,863X,Mayoral Dr To Mairangi Bay Express,3,NZBNS,,,,,1730
01401-20170807091914_v56.25,14T,"Westgate to New Lynn via Triangle Rd, Lincoln Rd & Henderson",3,NZBGW,,,,,1731
08156-20170724124507_v56.18,081,Northcote College To Hillcrest,3,BTL,,,,,1732
07054-20170807091914_v56.25,070,Upper Harbour Primary To Oakway Dr,3,RTH,,,,,1733
63502-20170724124507_v56.18,635,Britomart To Glen Innes Via Parnell And Grand Dr,3,NZBML,,,,,1734
94504-20170724124507_v56.18,945X,Mayoral Dr To Glenfield Express,3,RTH,,,,,1735
02751-20170807091914_v56.25,027,Middlemore Hospital To Papatoetoe Schools,3,GBT,,,,,1736
02751-20170724124507_v56.18,027,Middlemore Hospital To Papatoetoe Schools,3,GBT,,,,,1737
40028-20170724124507_v56.18,ONE,Britomart Train Station to Onehunga Train Station,2,AM,,,,,1738
10091-20170807091914_v56.25,WEST,Swanson Train Station to Britomart Train Station,2,AM,,,,,1739
81311-20170807091914_v56.25,813,Devonport To Takapuna Via Narrow Neck (R),3,RTH,,,,,1740
90001-20170724124507_v56.18,900X,Unsworth Heights To City Centre Express,3,RTH,,,,,1741
85802-20170807091914_v56.25,858,Mayoral Dr To Long Bay,3,NZBNS,,,,,1742
05360-20170807091914_v56.25,053,Avondale College to Parrs Park,3,PC,,,,,1743
10001-20170724124507_v56.18,NEX,Albany Station To Britomart,3,RTH,,,,,1744
07358-20170724124507_v56.18,073,Wairau Intermediate To Birkdale,3,BTL,,,,,1745
25809-20170724124507_v56.18,258X,Blockhouse Bay To City Centre Via Dominion Rd Express,3,NZBML,,,,,1746
98701-20170724124507_v56.18,987,Arkles Bay to The Plaza,3,NZBNS,,,,,1747
10004-20170724124507_v56.18,NEX,Britomart to HC Station via all Busway Stations,3,RTH,,,,,1748
04653-20170724124507_v56.18,046,Orewa To Rosmini College And Westlake Boys,3,NZBNS,,,,,1749
80405-20170807091914_v56.25,804,Bayswater To Takapuna Via Francis St and Milford,3,RTH,,,,,1750
13406-20170807091914_v56.25,134,City Centre to Henderson via Edmonton Rd,3,PC,,,,,1751
90504-20170724124507_v56.18,905,Takapuna To Glenfield Via Unsworth Heights,3,RTH,,,,,1752
06056-20170724124507_v56.18,060,St Johns School To Pinehill,3,NZBNS,,,,,1753
26701-20170724124507_v56.18,267,Lynfield To City Centre,3,NZBML,,,,,1754
00109-20170807091914_v56.25,1,Onetangi To Matiatia Wharf via Jellicoe Parade,3,WBC,,,,,1755
00362-20170807091914_v56.25,003,Alfriston Sch to Flat Bush and Alfrsiton Col to Takanini,3,RTH,,,,,1756
00755-20170724124507_v56.18,007,Brightside Rd To Orewa College,3,BAYES,,,,,1757
02056-20170807091914_v56.25,020,Western Springs College To Herne Bay,3,NZBML,,,,,1758
77106-20170724124507_v56.18,771,Eastridge To St Heliers Via Mission Bay,3,NZBML,,,,,1759
31152-20170807091914_v56.25,311,Howick College To Dannemora Dr,3,HE,,,,,1760
73108-20170807091914_v56.25,OUT,Outer Link Mt Eden To CBD Clockwise,3,NZBML,,,,,1761
03454-20170724124507_v56.18,034,Westlake Boys To Takapuna Via Milford And Crown Hill,3,RTH,,,,,1762
05558-20170724124507_v56.18,055,Selwyn College To Meadowbank,3,NZBML,,,,,1763
08152-20170724124507_v56.18,081,Belmont Intermediate To Stanley Bay,3,RTH,,,,,1764
39102-20170807091914_v56.25,391,Pukekohe Northeast Loop,3,RTH,,,,,1765
06752-20170807091914_v56.25,067,One Tree Hill College To Otahuhu Town Centre,3,GBT,,,,,1766
01656-20170724124507_v56.18,016,Albany Junior High School to Greenhithe,3,RTH,,,,,1767
31652-20170807091914_v56.25,316,Somerville Intermediate To Flat Bush Via Kilkenny Dr,3,HE,,,,,1768
13201-20170807091914_v56.25,132,Te Atatu Peninsula to City Centre,3,PC,,,,,1769
13201-20170724124507_v56.18,132,Te Atatu Peninsula to City Centre,3,PC,,,,,1770
91011-20170724124507_v56.18,BIRK,Birkenhead To Auckland Via Northcote Point,4,FGL,,,,,1771
01455-20170724124507_v56.18,014,Mairangi Bay To Westlake Schools,3,NZBNS,,,,,1772
10009-20170724124507_v56.18,NEX,Constellation Station To Britomart,3,RTH,,,,,1773
03354-20170807091914_v56.25,033,Westlake Boys To Northcross,3,NZBNS,,,,,1774
20298-20170807091914_v56.25,STH,Britomart Train Station to Papakura Train Station,2,AM,,,,,1775
83401-20170807091914_v56.25,834,Browns Bay To Mayoral Dr Via Crown Hill,3,NZBNS,,,,,1776
98106-20170724124507_v56.18,981,HC Station To Waiwera,3,NZBNS,,,,,1777
02753-20170807091914_v56.25,027,Milford To East Coast Bays Schools,3,NZBNS,,,,,1778
52908-20170807091914_v56.25,N97,City Centre To Birkenhead Via Beach Haven And Glenfield Rd,3,BTL,,,,,1779
07052-20170807091914_v56.25,070,Long Bay College To Browns Bay Shops,3,NZBNS,,,,,1780
98402-20170807091914_v56.25,984,"HC Station to Orewa, via Silverdale and Red Beach Rd",3,NZBNS,,,,,1781
01652-20170724124507_v56.18,016,Sacred Heart College To Howick,3,HE,,,,,1782
00704-20170724124507_v56.18,007,Pt Chevalier To St Heliers Via Selwyn Village,3,NZBML,,,,,1783
89104-20170807091914_v56.25,891X,Newmarket To Albany Village,3,NZBNS,,,,,1784
08052-20170724124507_v56.18,080,Macleans College To Panmure,3,HE,,,,,1785
50002-20170724124507_v56.18,500,Britomart To Mission Heights Via Botany Town Centre,3,HE,,,,,1786
17208-20170724124507_v56.18,172,New Lynn to Glen Eden via Titirangi,3,RTH,,,,,1787
07451-20170807091914_v56.25,074,Glenfield Shops To Westlake Schools,3,NZBNS,,,,,1788
37301-20170807091914_v56.25,373,Red Hill To Papakura Shops,3,RTH,,,,,1789
86003-20170724124507_v56.18,86X,Browns Bay To Mayoral Dr Express,3,NZBNS,,,,,1790
14101-20170807091914_v56.25,141,Henderson West Loop Anticlockwise,3,PC,,,,,1791
97604-20170807091914_v56.25,976,Takapuna To Beach Haven Via Birkdale Rd,3,BTL,,,,,1792
02058-20170807091914_v56.25,020,Westlake Schools To Albany Via Albany Hwy,3,NZBNS,,,,,1793
62504-20170724124507_v56.18,625,Britomart To Glen Innes And Glendowie College Via Remuera Rd,3,NZBML,,,,,1794
55210-20170724124507_v56.18,552,Panmure To Bucklands Beach Via Vivian Wilson Dr,3,HE,,,,,1795
39604-20170807091914_v56.25,396,Pukekohe Interchange To Waiuku Via Patumahoe And Victoria Av,3,RTH,,,,,1796
02653-20170724124507_v56.18,026,Gulf Harbour To Northcross Intermediate,3,BAYES,,,,,1797
55503-20170807091914_v56.25,555,Massey University To Highbury,3,RTH,,,,,1798
52803-20170807091914_v56.25,N83,City Centre To Takapuna And East Coast Bays,3,NZBNS,,,,,1799
02855-20170807091914_v56.25,028,Long Bay College To Northcross Intermediate,3,BAYES,,,,,1800
36201-20170807091914_v56.25,362,Weymouth To Manukau Station Via Great South Rd,3,RTH,,,,,1801
80306-20170724124507_v56.18,803,Takapuna To Bayswater,3,RTH,,,,,1802
08552-20170724124507_v56.18,085,Farm Cove Int And St Marks To Pakuranga Plaza,3,HE,,,,,1803
04754-20170724124507_v56.18,047,Selwyn College To Stonefields,3,NZBML,,,,,1804
00456-20170724124507_v56.18,004,Royal Oak Intermediate To Onehunga,3,NZBML,,,,,1805
95202-20170724124507_v56.18,952,Mayoral Dr To Glenfield Shops Via Coronation Rd,3,NZBNS,,,,,1806
07851-20170807091914_v56.25,078,Golflands To Farm Cove Intermediate,3,HE,,,,,1807
07152-20170724124507_v56.18,071,Diocesan School To Botany Downs,3,HE,,,,,1808
98014-20170807091914_v56.25,MTIA,Auckland 2 To Waiheke Island 1 Via Devonport,4,FGL,,,,,1809
01364-20170724124507_v56.18,013,Rutherford College to Glendene,3,PC,,,,,1810
20441-20170724124507_v56.18,STH,Puhinui Train Station to Britomart Train Station,2,AM,,,,,1811
13203-20170807091914_v56.25,132X,Te Atatu Peninsula to City Centre Express,3,PC,,,,,1812
72105-20170807091914_v56.25,OUT,Outer Link Mt Eden To CBD Anticlockwise,3,NZBML,,,,,1813
02854-20170807091914_v56.25,028,Papatoetoe Intermediate To Wiri Depot Via Puhinui,3,GBT,,,,,1814
02961-20170724124507_v56.18,029,Massey and West Harbour to North Shore Schools,3,RTH,,,,,1815
17027-20170724124507_v56.18,170,Titirangi South to New Lynn,3,RTH,,,,,1816
58005-20170724124507_v56.18,580,Manukau Station To Howick Via Sancta Maria Schools,3,HE,,,,,1817
09951-20170724124507_v56.18,099,Lynfield To Auckland Grammar And St Peters,3,NZBML,,,,,1818
27702-20170724124507_v56.18,277,Britomart To Waikowhai,3,NZBML,,,,,1819
55003-20170724124507_v56.18,550X,Cockle Bay To Britomart Express,3,HE,,,,,1820
36603-20170807091914_v56.25,366,Manurewa Interchange To Everglades Via Manukau Station,3,RTH,,,,,1821
09652-20170724124507_v56.18,096,Waiheke High School To Piemelon Bay Rd,3,WBC,,,,,1822
91302-20170807091914_v56.25,913,Takapuna To Windy Ridge Via North Shore Hospital,3,NZBNS,,,,,1823
52602-20170807091914_v56.25,N62,City Centre To Orakei V Remuera GlenInnes And StHeliers,3,NZBML,,,,,1824
88103-20170724124507_v56.18,881,Albany Station To Newmarket,3,NZBNS,,,,,1825
03162-20170724124507_v56.18,031,North Shore Schools to Greenhithe and West Harbour,3,RTH,,,,,1826
99311-20170724124507_v56.18,SBAY,Stanley Bay To Auckland,4,FGL,,,,,1827
22105-20170724124507_v56.18,221,Rosebank Rd to City Centre via New North Rd,3,NZBGW,,,,,1828
70302-20170724124507_v56.18,703,Britomart To Portland Rd,3,NZBML,,,,,1829
00301-20170807091914_v56.25,3,Rocky Bay To Matiatia Via Onetangi and Ostend,3,WBC,,,,,1830
98019-20170724124507_v56.18,MTIA,Waiheke Island 2 To Auckland 2,4,FGL,,,,,1831
01652-20170807091914_v56.25,016,Sacred Heart College To Howick,3,HE,,,,,1832
31751-20170724124507_v56.18,317,Accent Dr To Howick Schools,3,HE,,,,,1833
64302-20170724124507_v56.18,643,Britomart To Upland Rd Via Parnell And Remuera Rd,3,NZBML,,,,,1834
02264-20170807091914_v56.25,022,Rangeview Intermediate to Henderson via Glendene,3,PC,,,,,1835
08751-20170724124507_v56.18,087,Stanley Bay To Westlake Schools,3,RTH,,,,,1836
92102-20170724124507_v56.18,921,Mayoral Dr To Hillcrest,3,RTH,,,,,1837
07254-20170807091914_v56.25,072,Northcote College To Marlborough,3,BTL,,,,,1838
00402-20170724124507_v56.18,4,Matiatia Wharf To Onetangi Direct,3,WBC,,,,,1839
01262-20170724124507_v56.18,012,St Marys College To City Centre,3,NZBML,,,,,1840
22106-20170724124507_v56.18,221,City Centre to Rosebank Rd via New North Rd,3,NZBGW,,,,,1841
97503-20170807091914_v56.25,975,Beach Haven To Takapuna Via North Shore Hospital,3,BTL,,,,,1842
08251-20170807091914_v56.25,082,Stanley Bay To Belmont Schools,3,RTH,,,,,1843
56002-20170807091914_v56.25,560,Massey University To Glenfield,3,RTH,,,,,1844
07955-20170724124507_v56.18,079,Chatswood To Birkenhead Schools,3,BTL,,,,,1845
00958-20170807091914_v56.25,009,Westlake Schools To Glenfield.,3,NZBNS,,,,,1846
01066-20170724124507_v56.18,010,Ponsonby Int to Sandringham,3,NZBGW,,,,,1847
60502-20170807091914_v56.25,605,City Centre To Lucerne Rd Via Benson Rd,3,NZBML,,,,,1848
10203-20170724124507_v56.18,WEST,Swanson Train Station to Kingsland Train Station,2,AM,,,,,1849
55402-20170807091914_v56.25,554X,Britomart To Bucklands Beach Express Via Tamaki Campus,3,HE,,,,,1850
58005-20170807091914_v56.25,580,Manukau Station To Howick Via Sancta Maria Schools,3,HE,,,,,1851
05652-20170724124507_v56.18,056,Remuera Intermediate To Kohimarama,3,NZBML,,,,,1852
55301-20170807091914_v56.25,553X,Eastern Beach To Britomart Express Via Tamaki Campus,3,HE,,,,,1853
07151-20170724124507_v56.18,071,Ellerslie To Glendowie College,3,NZBML,,,,,1854
98203-20170724124507_v56.18,982,Gulf Harbour To HC Station,3,NZBNS,,,,,1855
95706-20170724124507_v56.18,957,Highbury To Birkenhead Wharf,3,BTL,,,,,1856
02251-20170807091914_v56.25,022,Gulf Harbour To Stella Maris School,3,BAYES,,,,,1857
00356-20170724124507_v56.18,003,Royal Oak Intermediate To Mangere,3,GBT,,,,,1858
08851-20170807091914_v56.25,088,Pakuranga To Sancta Maria College,3,HE,,,,,1859
00105-20170724124507_v56.18,1A,Onetangi To Matiatia Wharf Via Seaview Rd,3,WBC,,,,,1860
55001-20170807091914_v56.25,550,Cockle Bay To Britomart Via Newmarket,3,HE,,,,,1861
98206-20170724124507_v56.18,982,HC Station To Manly,3,NZBNS,,,,,1862
72107-20170807091914_v56.25,OUT,Outer Link St Lukes To CBD Anticlockwise,3,NZBML,,,,,1863
97402-20170724124507_v56.18,974,Britomart To Verrans Corner,3,BTL,,,,,1864
09451-20170724124507_v56.18,094,Palm Road To Waiheke Primary,3,WBC,,,,,1865
80304-20170724124507_v56.18,803,Takapuna To Bayswater Wharf,3,RTH,,,,,1866
00710-20170724124507_v56.18,007,Pt Chevalier To St Heliers,3,NZBML,,,,,1867
02355-20170724124507_v56.18,023,Stonefields To Baradene College,3,HE,,,,,1868
52907-20170807091914_v56.25,N97,Onewa To City Centre,3,BTL,,,,,1869
95704-20170724124507_v56.18,957,Albany Station To Highbury Shops,3,BTL,,,,,1870
08254-20170724124507_v56.18,082,Takapuna Grammar To Stanley Bay,3,RTH,,,,,1871
90012-20170724124507_v56.18,BAYS,Auckland To Bayswater,4,FGL,,,,,1872
31302-20170807091914_v56.25,313,Manukau Station To Onehunga Via Papatoetoe & Mangere,3,GBT,,,,,1873
89101-20170807091914_v56.25,891,Albany Station To Takapuna,3,NZBNS,,,,,1874
16102-20170724124507_v56.18,161,New Lynn to Brains Park,3,RTH,,,,,1875
50152-20170724124507_v56.18,EAST,Britomart Train Station to Manukau Train Station,2,AM,,,,,1876
20419-20170807091914_v56.25,STH,Papakura Train Station to Britomart Train Station,2,AM,,,,,1877
00906-20170724124507_v56.18,009,New Lynn To Sylvia Park Via Blockhouse Bay Shops,3,PC,,,,,1878
52206-20170724124507_v56.18,N26,City Centre To Lynfield Via Dominion Rd,3,NZBML,,,,,1879
09451-20170807091914_v56.25,094,Palm Road To Waiheke Primary,3,WBC,,,,,1880
24307-20170807091914_v56.25,243X,New Lynn to City Centre via Sandringham Rd Express,3,NZBML,,,,,1881
75602-20170724124507_v56.18,756,Britomart To Panmure Via Mission Bay And Glen Innes,3,NZBML,,,,,1882
02758-20170724124507_v56.18,027,Long Bay To Stanmore Bay,3,BAYES,,,,,1883
05951-20170807091914_v56.25,059,Mangere To Onehunga Schools,3,GBT,,,,,1884
55004-20170724124507_v56.18,550X,Britomart To Cockle Bay Express,3,HE,,,,,1885
00654-20170724124507_v56.18,006,Onehunga High To Onehunga,3,NZBML,,,,,1886
36004-20170807091914_v56.25,360X,City To Papakura Via Manurewa (Express),3,RTH,,,,,1887
87302-20170724124507_v56.18,873,Takapuna To Constellation Station,3,NZBNS,,,,,1888
93011-20170807091914_v56.25,GULF,Gulf Harbour To Auckland,4,360D,,,,,1889
98401-20170724124507_v56.18,984,"Orewa to HC Station, via Maygrove, Red Beach and Silverdale",3,NZBNS,,,,,1890
02152-20170724124507_v56.18,021,Baradene College To St Heliers,3,NZBML,,,,,1891
77001-20170724124507_v56.18,770,St Heliers To Newmarket Via Kohimarama,3,NZBML,,,,,1892
77102-20170724124507_v56.18,771,Newmarket To St Heliers Via Mission Bay,3,NZBML,,,,,1893
96605-20170724124507_v56.18,966,Highbury To Newmarket,3,BTL,,,,,1894
27702-20170807091914_v56.25,277,Britomart To Waikowhai,3,NZBML,,,,,1895
00859-20170724124507_v56.18,008,East Coast Rd To Kingsway School,3,BAYES,,,,,1896
20441-20170807091914_v56.25,STH,Puhinui Train Station to Britomart Train Station,2,AM,,,,,1897
08952-20170807091914_v56.25,089,Sancta Maria College To Botany Downs,3,HE,,,,,1898
00101-20170724124507_v56.18,1,Ostend To Matiatia Wharf,3,WBC,,,,,1899
24809-20170724124507_v56.18,248X,Blockhouse Bay to City Centre via Sandringham Rd Express,3,NZBML,,,,,1900
95101-20170807091914_v56.25,951,Wairau Rd To Auckland University,3,BTL,,,,,1901
97304-20170807091914_v56.25,973,Britomart To Beach Haven Via Rangatira Rd,3,BTL,,,,,1902
87902-20170807091914_v56.25,879,Mayoral Dr To Long Bay Via Forrest Hill,3,NZBNS,,,,,1903
02262-20170724124507_v56.18,022,Waikowhai Intermediate to Lynfield,3,NZBML,,,,,1904
06254-20170724124507_v56.18,062,Rangitoto College To Browns Bay Shops Via Beach Rd,3,NZBNS,,,,,1905
81311-20170724124507_v56.18,813,Devonport To Takapuna Via Narrow Neck (R),3,RTH,,,,,1906
20372-20170724124507_v56.18,STH,Britomart Train Station to Manukau Train Station,2,AM,,,,,1907
12008-20170807091914_v56.25,120,Constellation Station to Hobsonville,3,RTH,,,,,1908
12008-20170724124507_v56.18,120,Constellation Station to Hobsonville,3,RTH,,,,,1909
52907-20170724124507_v56.18,N97,Onewa To City Centre,3,BTL,,,,,1910
57503-20170724124507_v56.18,575,Howick To Middlemore Via Otara And Highbrook,3,HE,,,,,1911
96602-20170807091914_v56.25,966,Newmarket To Beach Haven Via Ponsonby,3,BTL,,,,,1912
99512-20170724124507_v56.18,WSTH,Auckland To West Harbour,4,BFL,,,,,1913
62502-20170724124507_v56.18,625,Britomart To Glen Innes Via Khyber Pass Rd And Remuera Rd,3,NZBML,,,,,1914
06162-20170807091914_v56.25,061,Royal Oak Intermediate To Mangere Town Centre,3,GBT,,,,,1915
39902-20170724124507_v56.18,399,Pukekohe to Port Waikato via Tuakau,3,RTH,,,,,1916
52006-20170724124507_v56.18,52X,Britomart to Otahuhu Express,3,NZBML,,,,,1917
36501-20170724124507_v56.18,365,Papakura Interchange To Manukau Station Via Porchester Rd,3,RTH,,,,,1918
26707-20170724124507_v56.18,267,Valley Rd To City Centre,3,NZBML,,,,,1919
81352-20170807091914_v56.25,813,Takapuna Grammar To Takapuna,3,NZBNS,,,,,1920
00712-20170724124507_v56.18,007,Pt Chevalier To Glen Innes Via Selwyn Village,3,NZBML,,,,,1921
01557-20170807091914_v56.25,015,Bayview To Westlake Girls,3,BTL,,,,,1922
01460-20170724124507_v56.18,014,KingsWay School To Manly,3,BAYES,,,,,1923
12013-20170807091914_v56.25,120,Henderson to Akoranga,3,RTH,,,,,1924
60504-20170724124507_v56.18,605,Newmarket To Lucerne Rd Via Benson Rd,3,NZBML,,,,,1925
12013-20170724124507_v56.18,120,Henderson to Akoranga,3,RTH,,,,,1926
00960-20170807091914_v56.25,009,Westlake Girls To Verrans Corner,3,BTL,,,,,1927
98012-20170724124507_v56.18,MTIA,Auckland 2 To Waiheke Island 1,4,FGL,,,,,1928
00951-20170724124507_v56.18,009,Glenfield To Westlake Schools,3,NZBNS,,,,,1929
30904-20170807091914_v56.25,309X,City Centre To Mangere Town Centre Express,3,GBT,,,,,1930
36302-20170807091914_v56.25,363,Manurewa Interchange To Wattle Downs Loop,3,RTH,,,,,1931
05754-20170724124507_v56.18,057,Westlake Schools To Glenfield,3,NZBNS,,,,,1932
01356-20170807091914_v56.25,013,Kingsway School To Stanmore Bay,3,BAYES,,,,,1933
02753-20170724124507_v56.18,027,Milford To East Coast Bays Schools,3,NZBNS,,,,,1934
00952-20170807091914_v56.25,009,Auckland Grammar To Remuera,3,NZBML,,,,,1935
79702-20170807091914_v56.25,CTY,City Link To Wynyard Quarter Via Greys Ave,3,NZBML,,,,,1936
55102-20170807091914_v56.25,551,Britomart To North Park Via Newmarket,3,HE,,,,,1937
04852-20170807091914_v56.25,048,Westlake Boys To Totara Vale,3,NZBNS,,,,,1938
17028-20170807091914_v56.25,170,New Lynn to Titirangi South,3,RTH,,,,,1939
37101-20170724124507_v56.18,371,Takanini Station To Papakura Interchange,3,RTH,,,,,1940
03151-20170807091914_v56.25,031,Mt Roskill To Remuera Schools,3,NZBML,,,,,1941
30901-20170807091914_v56.25,309,Mangere Town Centre To City Centre,3,GBT,,,,,1942
20378-20170724124507_v56.18,STH,Britomart Train Station to Manukau Train Station,2,AM,,,,,1943
17207-20170724124507_v56.18,172X,Glen Eden to City Centre via Titirangi and New Lynn Express,3,RTH,,,,,1944
97101-20170807091914_v56.25,971,Chatswood To Auckland University,3,BTL,,,,,1945
98105-20170807091914_v56.25,981,Waiwera To HC Station,3,NZBNS,,,,,1946
04452-20170724124507_v56.18,044,Westlake Girls To Silverdale,3,NZBNS,,,,,1947
95801-20170807091914_v56.25,958,Constellation Station To Britomart Via Onewa Rd,3,BTL,,,,,1948
09253-20170724124507_v56.18,092,Piemelon Bay Rd To Waiheke High School,3,WBC,,,,,1949
08956-20170807091914_v56.25,089,Te Huruhi School to Rocky Bay,3,WBC,,,,,1950
01052-20170724124507_v56.18,010,Auckland Grammar To Remuera Via Benson Rd,3,NZBML,,,,,1951
02652-20170724124507_v56.18,028,Papatoetoe Intermediate To Puhinui,3,GBT,,,,,1952
02260-20170724124507_v56.18,022,Stella Maris School To Gulf Harbour,3,BAYES,,,,,1953
99312-20170724124507_v56.18,SBAY,Auckland To Stanley Bay,4,FGL,,,,,1954
05655-20170807091914_v56.25,056,Forest Hill to Avondale College,3,PC,,,,,1955
00703-20170807091914_v56.25,007,St Heliers To Pt Chevalier Via Selwyn Village,3,NZBML,,,,,1956
80306-20170807091914_v56.25,803,Takapuna To Bayswater,3,RTH,,,,,1957
08351-20170724124507_v56.18,083,Devonport To Belmont Schools Via Cheltenham,3,RTH,,,,,1958
13203-20170724124507_v56.18,132X,Te Atatu Peninsula to City Centre Express,3,PC,,,,,1959
55001-20170724124507_v56.18,550,Cockle Bay To Britomart Via Newmarket,3,HE,,,,,1960
30202-20170807091914_v56.25,302,City Centre To Onehunga,3,NZBML,,,,,1961
52500-20170724124507_v56.18,N50,Britomart To Howick Via Pakuranga,3,HE,,,,,1962
99101-20170807091914_v56.25,991X,Waiwera to City Centre (Wellesley St) via HC Station,3,NZBNS,,,,,1963
39402-20170724124507_v56.18,394,Pukekohe Interchange To Wesley College/Paerata,3,RTH,,,,,1964
77004-20170807091914_v56.25,770,Eastridge To St Heliers Via Kohimarama,3,NZBML,,,,,1965
06052-20170807091914_v56.25,060,Albany Junior High To Meadowood,3,RTH,,,,,1966
06052-20170724124507_v56.18,060,Albany Junior High To Meadowood,3,RTH,,,,,1967
01364-20170807091914_v56.25,013,Rutherford College to Glendene,3,PC,,,,,1968
00751-20170807091914_v56.25,007,Balmoral To Mt Albert Grammar,3,NZBML,,,,,1969
54501-20170724124507_v56.18,545,Botany Town Centre To Bucklands Beach Via Highland Park,3,HE,,,,,1970
71501-20170807091914_v56.25,715,Glen Innes Centre To Britomart Via Orakei,3,NZBML,,,,,1971
04852-20170724124507_v56.18,048,Westlake Boys To Totara Vale,3,NZBNS,,,,,1972
17205-20170807091914_v56.25,172,Glen Eden to New Lynn via Titirangi,3,RTH,,,,,1973
88706-20170807091914_v56.25,887,Constellation Station To Long Bay Via Albany,3,RTH,,,,,1974
85801-20170807091914_v56.25,858,Long Bay To City Centre,3,NZBNS,,,,,1975
17030-20170807091914_v56.25,170,New Lynn to Titirangi South via Otitori Bay Rd,3,RTH,,,,,1976
02058-20170724124507_v56.18,020,Westlake Schools To Albany Via Albany Hwy,3,NZBNS,,,,,1977
05654-20170724124507_v56.18,056,Carmel College To Totara Vale,3,NZBNS,,,,,1978
30116-20170807091914_v56.25,PUK,Papakura Train Station to Pukekohe Train Station,2,AM,,,,,1979
09051-20170724124507_v56.18,090,Matiatia Wharf to Waiheke High School,3,WBC,,,,,1980
36801-20170724124507_v56.18,368,Wiri Industrial Loop Clockwise,3,RTH,,,,,1981
52005-20170724124507_v56.18,52X,Otahuhu to Britomart Express,3,NZBML,,,,,1982
01260-20170724124507_v56.18,012,Otahuhu Intermediate To Mangere Town Centre,3,GBT,,,,,1983
84302-20170724124507_v56.18,843,Akoranga Station To Constellation Station Via Takapuna,3,NZBNS,,,,,1984
01151-20170807091914_v56.25,011,Bucklands Beach To Baradene College,3,HE,,,,,1985
00551-20170807091914_v56.25,005,Arkles Bay/Manly To Orewa College,3,BAYES,,,,,1986
71901-20170807091914_v56.25,719,Sylvia Park to Britomart,3,NZBML,,,,,1987
05353-20170807091914_v56.25,053,Unsworth To Westlake Schools,3,NZBNS,,,,,1988
00203-20170807091914_v56.25,2X,Rocky Bay To Matiatia Wharf via Pacific Pde,3,WBC,,,,,1989
75704-20170724124507_v56.18,757,Britomart to Otahuhu via Glen Innes and Mission Heights,3,NZBML,,,,,1990
97603-20170807091914_v56.25,976,Beach Haven To Takapuna Via Hospital,3,BTL,,,,,1991
00955-20170807091914_v56.25,009,Onewa Rd To Westlake Schools,3,BTL,,,,,1992
88103-20170807091914_v56.25,881,Albany Station To Newmarket,3,NZBNS,,,,,1993
05754-20170807091914_v56.25,057,Westlake Schools To Glenfield,3,NZBNS,,,,,1994
05552-20170724124507_v56.18,055,McAuley High To Papakura,3,RTH,,,,,1995
98012-20170807091914_v56.25,MTIA,Auckland 2 To Waiheke Island 1,4,FGL,,,,,1996
76702-20170724124507_v56.18,767,Britomart To Glendowie,3,NZBML,,,,,1997
70304-20170807091914_v56.25,703,Britomart To Remuera Via Portland Rd,3,NZBML,,,,,1998
36004-20170724124507_v56.18,360X,City To Papakura Via Manurewa (Express),3,RTH,,,,,1999
31401-20170807091914_v56.25,314,Ormiston To Papatoetoe Station Via Otara,3,GBT,,,,,2000
24310-20170807091914_v56.25,243X,City Centre to New Lynn via Sandringham Rd Express,3,NZBML,,,,,2001
63201-20170724124507_v56.18,632,Glen Innes to Stonefields Feeder,3,HE,,,,,2002
00104-20170724124507_v56.18,1,Matiatia Wharf To Onetangi,3,WBC,,,,,2003
30011-20170807091914_v56.25,SKY,Airport To 380 Queen St Via Dominion Rd,3,ABEXP,,,,,2004
09954-20170724124507_v56.18,099,St Peters School To Lynfield,3,NZBML,,,,,2005
76003-20170807091914_v56.25,76X,Long Bay To City Centre Express,3,NZBNS,,,,,2006
10244-20170724124507_v56.18,WEST,Britomart Train Station to Swanson Train Station,2,AM,,,,,2007
76902-20170724124507_v56.18,769,Britomart To Glendowie North Via Tamaki Dr,3,NZBML,,,,,2008
32202-20170807091914_v56.25,322,Britomart to Otahuhu Station via Great South Road,3,NZBML,,,,,2009
68501-20170807091914_v56.25,685X,Glen Innes To Britomart Express Via Tamaki Dr And Upland Rd,3,NZBML,,,,,2010
05351-20170724124507_v56.18,053,Campbells Bay To Westlake Schools,3,NZBNS,,,,,2011
98017-20170724124507_v56.18,MTIA,Waiheke Island 1 To Auckland 2 Via Devonport,4,FGL,,,,,2012
03155-20170724124507_v56.18,031,Pinehill To Westlake Schools,3,NZBNS,,,,,2013
39102-20170724124507_v56.18,391,Pukekohe Northeast Loop,3,RTH,,,,,2014
19509-20170724124507_v56.18,195,New Lynn to Blockhouse Bay via Green Bay,3,RTH,,,,,2015
30112-20170724124507_v56.18,PUK,Papakura Train Station to Pukekohe Train Station,2,AM,,,,,2016
